16-28K,"5G通信研发工程师
上海·浦东新区·金桥
16-28K
在校/应届本科
黄先生高级工程师",上海·浦东新区·金桥
15-30K·13薪,"操作系统开发工程师
杭州
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",杭州
18-35K,"软件开发工程师-留学生校招
武汉
18-35K
在校/应届本科
蓝女士HR",武汉
20-40K,"软件工程师
北京·海淀区·西北旺
20-40K
在校/应届本科
李女士招聘hr",北京·海淀区·西北旺
16-30K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
16-30K·16薪
在校/应届本科
席先生HR",深圳·龙岗区·坂田
15-25K,"通用软件开发工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
15-30K·13薪,"操作系统研发工程师
北京·海淀区·上地
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",北京·海淀区·上地
15-30K,"硬件开发工程师
南京·雨花台区·软件大道
15-30K
在校/应届本科
周先生招聘HR",南京·雨花台区·软件大道
25-50K,"视觉AI算法工程师
杭州·滨江区·长河
25-50K
在校/应届博士
梅先生AI算法工程师",杭州·滨江区·长河
23-24K·16薪,"软件开发工程师、软件测试工程师
上海·浦东新区·金桥
23-24K·16薪
在校/应届本科
祝先生招聘",上海·浦东新区·金桥
18-35K,"软件开发工程师-留学生校招
北京·海淀区·西北旺
18-35K
在校/应届本科
蓝女士HR",北京·海淀区·西北旺
15-30K,"留学生-软件开发岗位
北京·海淀区·西北旺
15-30K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
18-35K,"AI工程师-留学生校招
深圳·龙岗区·坂田
18-35K
在校/应届本科
蓝女士HR",深圳·龙岗区·坂田
20-40K·15薪,"嵌入式软件开发工程师
北京·海淀区·上地
20-40K·15薪
在校/应届本科
肖先生软件工程师",北京·海淀区·上地
15-30K,"视觉AI算法工程师（应届生招聘-应届本硕）
杭州·滨江区·长河
15-30K
在校/应届本科
梅先生AI算法工程师",杭州·滨江区·长河
15-25K,"硬件工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
18-35K,"嵌入式软件开发工程师-海外留学生校招
南京·雨花台区·铁心桥
18-35K
在校/应届本科
陀女士HR",南京·雨花台区·铁心桥
15-30K·16薪,"软件开发工程师（留学生校招）
深圳·龙岗区·坂田
15-30K·16薪
在校/应届本科
康先生软件工程师",深圳·龙岗区·坂田
20-40K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
20-40K·16薪
在校/应届硕士
石先生华为高级工程师",深圳·龙岗区·坂田
15-30K,"软件开发工程师 （通用软件开发工程师）
南京·雨花台区·南京南站
15-30K
在校/应届本科
胡女士招聘HR",南京·雨花台区·南京南站
25-50K,"视觉AI算法工程师
南京·雨花台区·南京南站
25-50K
在校/应届博士
梅先生AI算法工程师",南京·雨花台区·南京南站
15-30K,"软件开发工程师
北京·海淀区·西北旺
15-30K
在校/应届本科
王先生团队经理",北京·海淀区·西北旺
18-35K,"软件开发工程师-留学生校招
西安·雁塔区·高新软件园
18-35K
在校/应届本科
蓝女士HR",西安·雁塔区·高新软件园
20-21K·15薪,"软件开发工程师
北京·海淀区·西北旺
20-21K·15薪
在校/应届本科
黄女士招聘助理",北京·海淀区·西北旺
19-35K,"C
杭州·滨江区·长河
19-35K
在校/应届本科
冯先生招聘HR",杭州·滨江区·长河
15-27K·14薪,"软件开发工程师【19/20/21届毕业生】
西安·雁塔区·高新软件园
15-27K·14薪
在校/应届本科
侯先生HR",西安·雁塔区·高新软件园
20-40K·14薪,"云计算开发工程师
深圳
20-40K·14薪
在校/应届硕士
聂女士HR",深圳
15-30K·14薪,"软件开发硬件开发测试
南京·雨花台区·南京南站
15-30K·14薪
在校/应届本科
陈先生招聘HR+高级工程师B",南京·雨花台区·南京南站
20-40K,"单板硬件技术工程师
东莞·松山湖
20-40K
在校/应届硕士
火先生HR",东莞·松山湖
13-26K,"软件开发工程师
北京·海淀区·西北旺
13-26K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
16-28K,"5G通信研发工程师
上海·浦东新区·金桥
16-28K
在校/应届本科
黄先生高级工程师",上海·浦东新区·金桥
15-30K·13薪,"操作系统开发工程师
杭州
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",杭州
18-35K,"软件开发工程师-留学生校招
武汉
18-35K
在校/应届本科
蓝女士HR",武汉
20-40K,"软件工程师
北京·海淀区·西北旺
20-40K
在校/应届本科
李女士招聘hr",北京·海淀区·西北旺
16-30K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
16-30K·16薪
在校/应届本科
席先生HR",深圳·龙岗区·坂田
15-25K,"通用软件开发工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
15-30K·13薪,"操作系统研发工程师
北京·海淀区·上地
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",北京·海淀区·上地
15-30K,"硬件开发工程师
南京·雨花台区·软件大道
15-30K
在校/应届本科
周先生招聘HR",南京·雨花台区·软件大道
25-50K,"视觉AI算法工程师
杭州·滨江区·长河
25-50K
在校/应届博士
梅先生AI算法工程师",杭州·滨江区·长河
23-24K·16薪,"软件开发工程师、软件测试工程师
上海·浦东新区·金桥
23-24K·16薪
在校/应届本科
祝先生招聘",上海·浦东新区·金桥
18-35K,"软件开发工程师-留学生校招
北京·海淀区·西北旺
18-35K
在校/应届本科
蓝女士HR",北京·海淀区·西北旺
15-30K,"留学生-软件开发岗位
北京·海淀区·西北旺
15-30K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
18-35K,"AI工程师-留学生校招
深圳·龙岗区·坂田
18-35K
在校/应届本科
蓝女士HR",深圳·龙岗区·坂田
20-40K·15薪,"嵌入式软件开发工程师
北京·海淀区·上地
20-40K·15薪
在校/应届本科
肖先生软件工程师",北京·海淀区·上地
15-30K,"视觉AI算法工程师（应届生招聘-应届本硕）
杭州·滨江区·长河
15-30K
在校/应届本科
梅先生AI算法工程师",杭州·滨江区·长河
15-25K,"硬件工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
18-35K,"嵌入式软件开发工程师-海外留学生校招
南京·雨花台区·铁心桥
18-35K
在校/应届本科
陀女士HR",南京·雨花台区·铁心桥
15-30K·16薪,"软件开发工程师（留学生校招）
深圳·龙岗区·坂田
15-30K·16薪
在校/应届本科
康先生软件工程师",深圳·龙岗区·坂田
20-40K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
20-40K·16薪
在校/应届硕士
石先生华为高级工程师",深圳·龙岗区·坂田
15-30K,"软件开发工程师 （通用软件开发工程师）
南京·雨花台区·南京南站
15-30K
在校/应届本科
胡女士招聘HR",南京·雨花台区·南京南站
25-50K,"视觉AI算法工程师
南京·雨花台区·南京南站
25-50K
在校/应届博士
梅先生AI算法工程师",南京·雨花台区·南京南站
15-30K,"软件开发工程师
北京·海淀区·西北旺
15-30K
在校/应届本科
王先生团队经理",北京·海淀区·西北旺
18-35K,"软件开发工程师-留学生校招
西安·雁塔区·高新软件园
18-35K
在校/应届本科
蓝女士HR",西安·雁塔区·高新软件园
20-21K·15薪,"软件开发工程师
北京·海淀区·西北旺
20-21K·15薪
在校/应届本科
黄女士招聘助理",北京·海淀区·西北旺
19-35K,"C
杭州·滨江区·长河
19-35K
在校/应届本科
冯先生招聘HR",杭州·滨江区·长河
15-27K·14薪,"软件开发工程师【19/20/21届毕业生】
西安·雁塔区·高新软件园
15-27K·14薪
在校/应届本科
侯先生HR",西安·雁塔区·高新软件园
20-40K·14薪,"云计算开发工程师
深圳
20-40K·14薪
在校/应届硕士
聂女士HR",深圳
15-30K·14薪,"软件开发硬件开发测试
南京·雨花台区·南京南站
15-30K·14薪
在校/应届本科
陈先生招聘HR+高级工程师B",南京·雨花台区·南京南站
20-40K,"单板硬件技术工程师
东莞·松山湖
20-40K
在校/应届硕士
火先生HR",东莞·松山湖
13-26K,"软件开发工程师
北京·海淀区·西北旺
13-26K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
16-28K,"5G通信研发工程师
上海·浦东新区·金桥
16-28K
在校/应届本科
黄先生高级工程师",上海·浦东新区·金桥
15-30K·13薪,"操作系统开发工程师
杭州
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",杭州
18-35K,"软件开发工程师-留学生校招
武汉
18-35K
在校/应届本科
蓝女士HR",武汉
20-40K,"软件工程师
北京·海淀区·西北旺
20-40K
在校/应届本科
李女士招聘hr",北京·海淀区·西北旺
16-30K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
16-30K·16薪
在校/应届本科
席先生HR",深圳·龙岗区·坂田
15-25K,"通用软件开发工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
15-30K·13薪,"操作系统研发工程师
北京·海淀区·上地
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",北京·海淀区·上地
15-30K,"硬件开发工程师
南京·雨花台区·软件大道
15-30K
在校/应届本科
周先生招聘HR",南京·雨花台区·软件大道
25-50K,"视觉AI算法工程师
杭州·滨江区·长河
25-50K
在校/应届博士
梅先生AI算法工程师",杭州·滨江区·长河
23-24K·16薪,"软件开发工程师、软件测试工程师
上海·浦东新区·金桥
23-24K·16薪
在校/应届本科
祝先生招聘",上海·浦东新区·金桥
18-35K,"软件开发工程师-留学生校招
北京·海淀区·西北旺
18-35K
在校/应届本科
蓝女士HR",北京·海淀区·西北旺
15-30K,"留学生-软件开发岗位
北京·海淀区·西北旺
15-30K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
18-35K,"AI工程师-留学生校招
深圳·龙岗区·坂田
18-35K
在校/应届本科
蓝女士HR",深圳·龙岗区·坂田
20-40K·15薪,"嵌入式软件开发工程师
北京·海淀区·上地
20-40K·15薪
在校/应届本科
肖先生软件工程师",北京·海淀区·上地
15-30K,"视觉AI算法工程师（应届生招聘-应届本硕）
杭州·滨江区·长河
15-30K
在校/应届本科
梅先生AI算法工程师",杭州·滨江区·长河
15-25K,"硬件工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
18-35K,"嵌入式软件开发工程师-海外留学生校招
南京·雨花台区·铁心桥
18-35K
在校/应届本科
陀女士HR",南京·雨花台区·铁心桥
15-30K·16薪,"软件开发工程师（留学生校招）
深圳·龙岗区·坂田
15-30K·16薪
在校/应届本科
康先生软件工程师",深圳·龙岗区·坂田
20-40K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
20-40K·16薪
在校/应届硕士
石先生华为高级工程师",深圳·龙岗区·坂田
15-30K,"软件开发工程师 （通用软件开发工程师）
南京·雨花台区·南京南站
15-30K
在校/应届本科
胡女士招聘HR",南京·雨花台区·南京南站
25-50K,"视觉AI算法工程师
南京·雨花台区·南京南站
25-50K
在校/应届博士
梅先生AI算法工程师",南京·雨花台区·南京南站
15-30K,"软件开发工程师
北京·海淀区·西北旺
15-30K
在校/应届本科
王先生团队经理",北京·海淀区·西北旺
18-35K,"软件开发工程师-留学生校招
西安·雁塔区·高新软件园
18-35K
在校/应届本科
蓝女士HR",西安·雁塔区·高新软件园
20-21K·15薪,"软件开发工程师
北京·海淀区·西北旺
20-21K·15薪
在校/应届本科
黄女士招聘助理",北京·海淀区·西北旺
19-35K,"C
杭州·滨江区·长河
19-35K
在校/应届本科
冯先生招聘HR",杭州·滨江区·长河
15-27K·14薪,"软件开发工程师【19/20/21届毕业生】
西安·雁塔区·高新软件园
15-27K·14薪
在校/应届本科
侯先生HR",西安·雁塔区·高新软件园
20-40K·14薪,"云计算开发工程师
深圳
20-40K·14薪
在校/应届硕士
聂女士HR",深圳
15-30K·14薪,"软件开发硬件开发测试
南京·雨花台区·南京南站
15-30K·14薪
在校/应届本科
陈先生招聘HR+高级工程师B",南京·雨花台区·南京南站
20-40K,"单板硬件技术工程师
东莞·松山湖
20-40K
在校/应届硕士
火先生HR",东莞·松山湖
13-26K,"软件开发工程师
北京·海淀区·西北旺
13-26K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
16-28K,"5G通信研发工程师
上海·浦东新区·金桥
16-28K
在校/应届本科
黄先生高级工程师",上海·浦东新区·金桥
15-30K·13薪,"操作系统开发工程师
杭州
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",杭州
18-35K,"软件开发工程师-留学生校招
武汉
18-35K
在校/应届本科
蓝女士HR",武汉
20-40K,"软件工程师
北京·海淀区·西北旺
20-40K
在校/应届本科
李女士招聘hr",北京·海淀区·西北旺
16-30K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
16-30K·16薪
在校/应届本科
席先生HR",深圳·龙岗区·坂田
15-25K,"通用软件开发工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
15-30K·13薪,"操作系统研发工程师
北京·海淀区·上地
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",北京·海淀区·上地
15-30K,"硬件开发工程师
南京·雨花台区·软件大道
15-30K
在校/应届本科
周先生招聘HR",南京·雨花台区·软件大道
25-50K,"视觉AI算法工程师
杭州·滨江区·长河
25-50K
在校/应届博士
梅先生AI算法工程师",杭州·滨江区·长河
23-24K·16薪,"软件开发工程师、软件测试工程师
上海·浦东新区·金桥
23-24K·16薪
在校/应届本科
祝先生招聘",上海·浦东新区·金桥
18-35K,"软件开发工程师-留学生校招
北京·海淀区·西北旺
18-35K
在校/应届本科
蓝女士HR",北京·海淀区·西北旺
15-30K,"留学生-软件开发岗位
北京·海淀区·西北旺
15-30K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
18-35K,"AI工程师-留学生校招
深圳·龙岗区·坂田
18-35K
在校/应届本科
蓝女士HR",深圳·龙岗区·坂田
20-40K·15薪,"嵌入式软件开发工程师
北京·海淀区·上地
20-40K·15薪
在校/应届本科
肖先生软件工程师",北京·海淀区·上地
15-30K,"视觉AI算法工程师（应届生招聘-应届本硕）
杭州·滨江区·长河
15-30K
在校/应届本科
梅先生AI算法工程师",杭州·滨江区·长河
15-25K,"硬件工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
18-35K,"嵌入式软件开发工程师-海外留学生校招
南京·雨花台区·铁心桥
18-35K
在校/应届本科
陀女士HR",南京·雨花台区·铁心桥
15-30K·16薪,"软件开发工程师（留学生校招）
深圳·龙岗区·坂田
15-30K·16薪
在校/应届本科
康先生软件工程师",深圳·龙岗区·坂田
20-40K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
20-40K·16薪
在校/应届硕士
石先生华为高级工程师",深圳·龙岗区·坂田
15-30K,"软件开发工程师 （通用软件开发工程师）
南京·雨花台区·南京南站
15-30K
在校/应届本科
胡女士招聘HR",南京·雨花台区·南京南站
25-50K,"视觉AI算法工程师
南京·雨花台区·南京南站
25-50K
在校/应届博士
梅先生AI算法工程师",南京·雨花台区·南京南站
15-30K,"软件开发工程师
北京·海淀区·西北旺
15-30K
在校/应届本科
王先生团队经理",北京·海淀区·西北旺
18-35K,"软件开发工程师-留学生校招
西安·雁塔区·高新软件园
18-35K
在校/应届本科
蓝女士HR",西安·雁塔区·高新软件园
20-21K·15薪,"软件开发工程师
北京·海淀区·西北旺
20-21K·15薪
在校/应届本科
黄女士招聘助理",北京·海淀区·西北旺
19-35K,"C
杭州·滨江区·长河
19-35K
在校/应届本科
冯先生招聘HR",杭州·滨江区·长河
15-27K·14薪,"软件开发工程师【19/20/21届毕业生】
西安·雁塔区·高新软件园
15-27K·14薪
在校/应届本科
侯先生HR",西安·雁塔区·高新软件园
20-40K·14薪,"云计算开发工程师
深圳
20-40K·14薪
在校/应届硕士
聂女士HR",深圳
15-30K·14薪,"软件开发硬件开发测试
南京·雨花台区·南京南站
15-30K·14薪
在校/应届本科
陈先生招聘HR+高级工程师B",南京·雨花台区·南京南站
20-40K,"单板硬件技术工程师
东莞·松山湖
20-40K
在校/应届硕士
火先生HR",东莞·松山湖
13-26K,"软件开发工程师
北京·海淀区·西北旺
13-26K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
16-28K,"5G通信研发工程师
上海·浦东新区·金桥
16-28K
在校/应届本科
黄先生高级工程师",上海·浦东新区·金桥
15-30K·13薪,"操作系统开发工程师
杭州
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",杭州
18-35K,"软件开发工程师-留学生校招
武汉
18-35K
在校/应届本科
蓝女士HR",武汉
20-40K,"软件工程师
北京·海淀区·西北旺
20-40K
在校/应届本科
李女士招聘hr",北京·海淀区·西北旺
16-30K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
16-30K·16薪
在校/应届本科
席先生HR",深圳·龙岗区·坂田
15-25K,"通用软件开发工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
15-30K·13薪,"操作系统研发工程师
北京·海淀区·上地
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",北京·海淀区·上地
15-30K,"硬件开发工程师
南京·雨花台区·软件大道
15-30K
在校/应届本科
周先生招聘HR",南京·雨花台区·软件大道
25-50K,"视觉AI算法工程师
杭州·滨江区·长河
25-50K
在校/应届博士
梅先生AI算法工程师",杭州·滨江区·长河
23-24K·16薪,"软件开发工程师、软件测试工程师
上海·浦东新区·金桥
23-24K·16薪
在校/应届本科
祝先生招聘",上海·浦东新区·金桥
18-35K,"软件开发工程师-留学生校招
北京·海淀区·西北旺
18-35K
在校/应届本科
蓝女士HR",北京·海淀区·西北旺
15-30K,"留学生-软件开发岗位
北京·海淀区·西北旺
15-30K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
18-35K,"AI工程师-留学生校招
深圳·龙岗区·坂田
18-35K
在校/应届本科
蓝女士HR",深圳·龙岗区·坂田
20-40K·15薪,"嵌入式软件开发工程师
北京·海淀区·上地
20-40K·15薪
在校/应届本科
肖先生软件工程师",北京·海淀区·上地
15-30K,"视觉AI算法工程师（应届生招聘-应届本硕）
杭州·滨江区·长河
15-30K
在校/应届本科
梅先生AI算法工程师",杭州·滨江区·长河
15-25K,"硬件工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
18-35K,"嵌入式软件开发工程师-海外留学生校招
南京·雨花台区·铁心桥
18-35K
在校/应届本科
陀女士HR",南京·雨花台区·铁心桥
15-30K·16薪,"软件开发工程师（留学生校招）
深圳·龙岗区·坂田
15-30K·16薪
在校/应届本科
康先生软件工程师",深圳·龙岗区·坂田
20-40K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
20-40K·16薪
在校/应届硕士
石先生华为高级工程师",深圳·龙岗区·坂田
15-30K,"软件开发工程师 （通用软件开发工程师）
南京·雨花台区·南京南站
15-30K
在校/应届本科
胡女士招聘HR",南京·雨花台区·南京南站
25-50K,"视觉AI算法工程师
南京·雨花台区·南京南站
25-50K
在校/应届博士
梅先生AI算法工程师",南京·雨花台区·南京南站
15-30K,"软件开发工程师
北京·海淀区·西北旺
15-30K
在校/应届本科
王先生团队经理",北京·海淀区·西北旺
18-35K,"软件开发工程师-留学生校招
西安·雁塔区·高新软件园
18-35K
在校/应届本科
蓝女士HR",西安·雁塔区·高新软件园
20-21K·15薪,"软件开发工程师
北京·海淀区·西北旺
20-21K·15薪
在校/应届本科
黄女士招聘助理",北京·海淀区·西北旺
19-35K,"C
杭州·滨江区·长河
19-35K
在校/应届本科
冯先生招聘HR",杭州·滨江区·长河
15-27K·14薪,"软件开发工程师【19/20/21届毕业生】
西安·雁塔区·高新软件园
15-27K·14薪
在校/应届本科
侯先生HR",西安·雁塔区·高新软件园
20-40K·14薪,"云计算开发工程师
深圳
20-40K·14薪
在校/应届硕士
聂女士HR",深圳
15-30K·14薪,"软件开发硬件开发测试
南京·雨花台区·南京南站
15-30K·14薪
在校/应届本科
陈先生招聘HR+高级工程师B",南京·雨花台区·南京南站
20-40K,"单板硬件技术工程师
东莞·松山湖
20-40K
在校/应届硕士
火先生HR",东莞·松山湖
13-26K,"软件开发工程师
北京·海淀区·西北旺
13-26K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
16-28K,"5G通信研发工程师
上海·浦东新区·金桥
16-28K
在校/应届本科
黄先生高级工程师",上海·浦东新区·金桥
15-30K·13薪,"操作系统开发工程师
杭州
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",杭州
18-35K,"软件开发工程师-留学生校招
武汉
18-35K
在校/应届本科
蓝女士HR",武汉
20-40K,"软件工程师
北京·海淀区·西北旺
20-40K
在校/应届本科
李女士招聘hr",北京·海淀区·西北旺
16-30K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
16-30K·16薪
在校/应届本科
席先生HR",深圳·龙岗区·坂田
15-25K,"通用软件开发工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
15-30K·13薪,"操作系统研发工程师
北京·海淀区·上地
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",北京·海淀区·上地
15-30K,"硬件开发工程师
南京·雨花台区·软件大道
15-30K
在校/应届本科
周先生招聘HR",南京·雨花台区·软件大道
25-50K,"视觉AI算法工程师
杭州·滨江区·长河
25-50K
在校/应届博士
梅先生AI算法工程师",杭州·滨江区·长河
23-24K·16薪,"软件开发工程师、软件测试工程师
上海·浦东新区·金桥
23-24K·16薪
在校/应届本科
祝先生招聘",上海·浦东新区·金桥
18-35K,"软件开发工程师-留学生校招
北京·海淀区·西北旺
18-35K
在校/应届本科
蓝女士HR",北京·海淀区·西北旺
15-30K,"留学生-软件开发岗位
北京·海淀区·西北旺
15-30K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
18-35K,"AI工程师-留学生校招
深圳·龙岗区·坂田
18-35K
在校/应届本科
蓝女士HR",深圳·龙岗区·坂田
20-40K·15薪,"嵌入式软件开发工程师
北京·海淀区·上地
20-40K·15薪
在校/应届本科
肖先生软件工程师",北京·海淀区·上地
15-30K,"视觉AI算法工程师（应届生招聘-应届本硕）
杭州·滨江区·长河
15-30K
在校/应届本科
梅先生AI算法工程师",杭州·滨江区·长河
15-25K,"硬件工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
18-35K,"嵌入式软件开发工程师-海外留学生校招
南京·雨花台区·铁心桥
18-35K
在校/应届本科
陀女士HR",南京·雨花台区·铁心桥
15-30K·16薪,"软件开发工程师（留学生校招）
深圳·龙岗区·坂田
15-30K·16薪
在校/应届本科
康先生软件工程师",深圳·龙岗区·坂田
20-40K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
20-40K·16薪
在校/应届硕士
石先生华为高级工程师",深圳·龙岗区·坂田
15-30K,"软件开发工程师 （通用软件开发工程师）
南京·雨花台区·南京南站
15-30K
在校/应届本科
胡女士招聘HR",南京·雨花台区·南京南站
25-50K,"视觉AI算法工程师
南京·雨花台区·南京南站
25-50K
在校/应届博士
梅先生AI算法工程师",南京·雨花台区·南京南站
15-30K,"软件开发工程师
北京·海淀区·西北旺
15-30K
在校/应届本科
王先生团队经理",北京·海淀区·西北旺
18-35K,"软件开发工程师-留学生校招
西安·雁塔区·高新软件园
18-35K
在校/应届本科
蓝女士HR",西安·雁塔区·高新软件园
20-21K·15薪,"软件开发工程师
北京·海淀区·西北旺
20-21K·15薪
在校/应届本科
黄女士招聘助理",北京·海淀区·西北旺
19-35K,"C
杭州·滨江区·长河
19-35K
在校/应届本科
冯先生招聘HR",杭州·滨江区·长河
15-27K·14薪,"软件开发工程师【19/20/21届毕业生】
西安·雁塔区·高新软件园
15-27K·14薪
在校/应届本科
侯先生HR",西安·雁塔区·高新软件园
20-40K·14薪,"云计算开发工程师
深圳
20-40K·14薪
在校/应届硕士
聂女士HR",深圳
15-30K·14薪,"软件开发硬件开发测试
南京·雨花台区·南京南站
15-30K·14薪
在校/应届本科
陈先生招聘HR+高级工程师B",南京·雨花台区·南京南站
20-40K,"单板硬件技术工程师
东莞·松山湖
20-40K
在校/应届硕士
火先生HR",东莞·松山湖
13-26K,"软件开发工程师
北京·海淀区·西北旺
13-26K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
16-28K,"5G通信研发工程师
上海·浦东新区·金桥
16-28K
在校/应届本科
黄先生高级工程师",上海·浦东新区·金桥
15-30K·13薪,"操作系统开发工程师
杭州
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",杭州
18-35K,"软件开发工程师-留学生校招
武汉
18-35K
在校/应届本科
蓝女士HR",武汉
20-40K,"软件工程师
北京·海淀区·西北旺
20-40K
在校/应届本科
李女士招聘hr",北京·海淀区·西北旺
16-30K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
16-30K·16薪
在校/应届本科
席先生HR",深圳·龙岗区·坂田
15-25K,"通用软件开发工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
15-30K·13薪,"操作系统研发工程师
北京·海淀区·上地
15-30K·13薪
在校/应届硕士
王先生操作系统研发工程师",北京·海淀区·上地
15-30K,"硬件开发工程师
南京·雨花台区·软件大道
15-30K
在校/应届本科
周先生招聘HR",南京·雨花台区·软件大道
25-50K,"视觉AI算法工程师
杭州·滨江区·长河
25-50K
在校/应届博士
梅先生AI算法工程师",杭州·滨江区·长河
23-24K·16薪,"软件开发工程师、软件测试工程师
上海·浦东新区·金桥
23-24K·16薪
在校/应届本科
祝先生招聘",上海·浦东新区·金桥
18-35K,"软件开发工程师-留学生校招
北京·海淀区·西北旺
18-35K
在校/应届本科
蓝女士HR",北京·海淀区·西北旺
15-30K,"留学生-软件开发岗位
北京·海淀区·西北旺
15-30K
在校/应届本科
胡女士招聘HR",北京·海淀区·西北旺
18-35K,"AI工程师-留学生校招
深圳·龙岗区·坂田
18-35K
在校/应届本科
蓝女士HR",深圳·龙岗区·坂田
20-40K·15薪,"嵌入式软件开发工程师
北京·海淀区·上地
20-40K·15薪
在校/应届本科
肖先生软件工程师",北京·海淀区·上地
15-30K,"视觉AI算法工程师（应届生招聘-应届本硕）
杭州·滨江区·长河
15-30K
在校/应届本科
梅先生AI算法工程师",杭州·滨江区·长河
15-25K,"硬件工程师（留学生）
北京·海淀区·西北旺
15-25K
在校/应届硕士
王女士HR",北京·海淀区·西北旺
18-35K,"嵌入式软件开发工程师-海外留学生校招
南京·雨花台区·铁心桥
18-35K
在校/应届本科
陀女士HR",南京·雨花台区·铁心桥
15-30K·16薪,"软件开发工程师（留学生校招）
深圳·龙岗区·坂田
15-30K·16薪
在校/应届本科
康先生软件工程师",深圳·龙岗区·坂田
20-40K·16薪,"留学生全栈工程师
深圳·龙岗区·坂田
20-40K·16薪
在校/应届硕士
石先生华为高级工程师",深圳·龙岗区·坂田
15-30K,"软件开发工程师 （通用软件开发工程师）
南京·雨花台区·南京南站
15-30K
在校/应届本科
胡女士招聘HR",南京·雨花台区·南京南站
25-50K,"视觉AI算法工程师
南京·雨花台区·南京南站
25-50K
在校/应届博士
梅先生AI算法工程师",南京·雨花台区·南京南站
15-30K,"软件开发工程师
北京·海淀区·西北旺
15-30K
在校/应届本科
王先生团队经理",北京·海淀区·西北旺
18-35K,"软件开发工程师-留学生校招
西安·雁塔区·高新软件园
18-35K
在校/应届本科
蓝女士HR",西安·雁塔区·高新软件园
20-21K·15薪,"软件开发工程师
北京·海淀区·西北旺
20-21K·15薪
在校/应届本科
黄女士招聘助理",北京·海淀区·西北旺
19-35K,"C
杭州·滨江区·长河
19-35K
在校/应届本科
冯先生招聘HR",杭州·滨江区·长河
